1631,deungeun sangu,lauk-pauk
1632,deungeun-deungeun,orang lain (bukan kerabat)
1633,deupa,depa
1634,dewang,"sobek besar, lukata besar"
1635,di ubrak-abrik,dirusak sampai porak poranda
1636,diae-aeh,dianggap aneh
1637,dialung boyongkeun,dilempar (disuruh) ke sana- ke sini
1638,dialungboyongkeun,disuruh kesana kemari
1639,diamprokkeun,"sengaja dipertemukan, dijodohkan"
1640,dianggir,keramas
1641,dianggit,diansir
1642,dibadeuran,diganggu
1643,dibajigjag,diikat ke kirl dan ke kanan (spt disalib) sampai tidak berdaya
1644,dibuat,menuai padi
1645,"dicadong, dialas",dibatasi (makanan utk pesakitan)
1646,dicagerana,dibatasi
1647,dicapaan,diraba-raba
1648,dicawisan,disediakan
1649,diemple-emple,dltekan pelanpelan supaya menjadi tipis dan melebar
1650,"digdig, ngadidig",berjalan cepat penuh semangat
1651,"digleu, ngadigleu","berjalan perlahan-lahan, tampak spt berat melangkah kaki"
1652,dikerasan,dikerasi
1653,dikerid peuti,semua keluarga dibawa pergi
1654,"dikes, tidikes",keseleo
1655,dikisas,dihukum berat dan disaksikan oleh banyak orang
1656,dikoclok,digoyang-goyangkan tempatnya agar isinya bercampur
1657,dikocrotkeun,dikeluarkan dr botol melalui lubang kecil pd sumbatnya
1658,dikokotan,dirangkumng dgn kedua belah sayapnya
1659,dikomperdaunkeun,dipersamakan dgn orang yang besalah
1660,dikoncar,dibiarkan sekehendaknya
1661,"dilak, ngadilak",mengerlingkan mata menandakan marah atau berpura-pura marah
1662,dilem,tumbuhan yang daunnya wangi
1663,diminyak,memakai minyak (rambut)
1664,diminyakan,diisi dgn minyak
1665,dina,pada
1666,dingding bilik,tembok
1667,"dingklik, didingklik",tempat duduk utk seorang atau bangku kecil tanpa sandaran
1668,dingkul,bakul besar
1669,dingkut,pincang
1670,dinten,hari
1671,dipa,obor matahari
1672,dipadung-dungkeun,dipercepat supaya cepat selesai
1674,dipaitkeun,"ditetapkan dgn sungguh-sungguh (aturan, waktu, harga"
1675,dipakanan,diberi makan
1676,dipale,dibuat agar kuat dan gagah
1677,dipelentungkan,dilambungkan
1678,dipeleter,dikerjakan terus-menerus tanpa istirahat (orang atau binatang)
1679,dipidangkeun,dipamerkan
1680,"dir, edir",takabur
1681,"dirihdil, ngadirihdil",sering melahirkan dan jaraknya berdekatan
1682,disaksrak,dicari sampai ke tempat-tempat yang tersembunyi
1683,disasaak,dicabik-cabik
1684,ditu,menunjukkan tempat yang jauh
1685,diuk,duduk
1686,diuleg,diulek (sambal dalam cobek)
1687,diunggut-unggut,digoyang-goyangkan
1688,"diut, ngadingdiut",menangis yg lama namun tidak keras
1689,diwagel,ditahan
1690,diwangwang,dikira-kira
1691,diwewelan,dijejali
1692,diwewewlkeun,disuapkeun dengan paksa
1693,dobol,"bedah, bocor (karung, tambak, tanggul, dsb)"
1694,"dodoho, ngadodoho",bersembunyi menunggu musuh atau mangsa lengah
1695,dodoja,cobaan
1696,dodolo,"berani tanpa perhitungan, tidak mengingat keselamatan dirinya"
1697,"dodongkal, dodongkar",makanan yang terbuat dr tepung beras
1698,dodot,kain panjang yang lebili panjang dr yang biasa
1699,doglo,bodoh dan kurang pikiran (padahal suliah dewasa)
1700,dogong,palang
1701,"dohot, dahat-dohot",berjalan perlahan-lahan sambil membungkuk-bungkuk spt yg sedang mengintai
1702,doip,hina
1703,dok,kata utk menyatakan bahwa sesuatu (barang) sudah menjadi milik yang menemukannya lebih dahulu
1704,dokdak,ko kerja keras menggunakan kampak
1705,domas,delapan ratus
1706,"donca, ngadonca",menarik sekuat tenaga dng kaki menunjang
1707,"dongdolek, ngadongsolek",terus-menerus memaki-maki menghamburkan kedongkolannya
1708,dongdong. ngadongdon,mendatangi tempat yang akan diperiksa
1709,dongeng,dongeng
1710,"dongkang, ngadongkan",menjangkau mengambil barang yg agak jauh dr tempat duduk tanpa berdiri terlebih dahulu
1711,dongkap,tiba
1712,"dongkar, ngadongkar","menggali benda yg besar (batu, tunggul, dsb)"
1713,dongko,membungkuk spt yang sedang rukuk
1714,donto,demplon
1715,doran,tangkai pacul
1716,dosol,agak menonjol (pusat)
1717,duar-uar,disebarsebarkan
1718,dudud,ngadudud
1719,dudukuy,tudung
1720,"dudut, ngadudut","mencabut (rambut, bulu ayam, dsb)"
1721,dugi,sampai
1722,"duhung, kaduhung","sesal, menyesal"
1723,duit pamulang,uang kembali
1724,"dukdek, darukdek",sempit (banyak barang di ruang yang kecil)
1725,"dukduk, ngadukduk",bekerja lama dan terus menerus
1726,dulur,adik atau kakak kita
1727,dulur pet ku hinis,saudara kandung (seibu sebapak)
1728,dulur sabrayna,saudara sepupu (anak paman atau ua)
1729,"dulur tere, dulur paterea",saudara tiri
1730,dumeh,karena
1731,dumuk,diam
1732,dunungan,majikan
1733,dupak,nyenggol
1734,duruk,bakar
1735,duwegan,kelapa muda
1736,ea,suara bayi yg menangis
1737,eak-eakan,tertawa-tawa
1738,ear,gempar
1739,ebat,tergoda saat melaksanakan solat
1740,ebog,berbaring
1741,ebreh,tampak dengan jelas
1742,ecag,turun dari pangkuan / gendongan
1743,eces,jelas
1744,"eclok, geclok",meminjam uang sebentar
1745,"ecom, ngecom",berkata terus menerus ttg urusan yg tdk penting
1746,egang,beijalan dgn kaki agak renggang
1747,ejegeler,berjalan bulak - balik sambil marah
1748,ekol,alasan yg dibuat-buat utk melepaskan tanggung jawab
1749,elah-elih,susah dan berat karena makanan yg ditelannya terlalu besar
1750,elak-elakan,anak tekak
1751,"elay, ngelay",mengeluarkan ludah tdk disengaja (spt pd anak kecil)
1752,"eleg, ngeleg",mengajak bermain-main kpd anak-anak supaya gembira dan berani
1753,elegete,tidak mau diam
1754,eleh ku atah-atah,kalah begitu saja
1755,"eleh, ngelehan",mengalah sedikit
5499,"elekit, nyelekit","rasa sakit tusukan, rasa sakit yg menusuk ke hati, sedikit tapi sangat sakit"
1756,"elel, ngelel",mengeluarkan iidah
1757,elod-elodan /  ulad-elod,mudah tergoda
1758,"elod-elodan, ulad-elod","mudah tergoda oleh soal-soal lain waktu melaksanakan tugas pokok, tdk tekun (pekerjaan)"
1759,"elol, ngelol","kelihatan (datang, keluar)"
1760,emas kolot,emas murni
5514,"embah, sembah kuriling","sembah, minta maaf atau minta izin ke sana ke mari"
1761,embung,ogah
1762,emok,bersimpuh bagi perempuan
1763,emot,menjilati bibir sendiri
1764,emoy,empuk
1765,"empes, teu empes-empes","gerakan napas, diam tdk bergerak dan dan tdk berbicara"
1766,"emplad, ngemplad",panjang dan spt berper (sebatang bambu besar yg sedang dipikul)
1767,emut,ingat
1768,"encan, acan",belum
1769,encep,panggilan kpd anak laki-iaki
1770,"encod, ngencodkeun",meminjam uang atau barang terus kabur (menghilang)
1771,endog,telur
1772,eneng / neneng,panggilan kpd anak perempuan
1773,engap,tidak dapat bernapas
1774,engeuh,sadar
1775,engkang,panggilan kpd kakak
1776,engke-engkean,berjalan dengan sebelah kaki
1777,"engke, mangke",nanti
1778,"enod, ngenod",memanjakan (anak)
1779,enok,"panggilan kpd anak perempuan, kpd wanita muda"
1780,"entep, ngentep",membereskan dan menyusun
1781,"entong, montong",jangan
1782,"entrag, entragan","biasa, lulusan, angkatan"
1790,"enudeuk, ngeundeuk-ngeundeuk",menggoyang-goyangkan (pohon atau cabangnya)
1783,"era, eraan","malu, pemalu"
5594,"ereng, nyereng","minyak kulit jeruk, merangsang ke hidung"
1784,"erong, kaerong, irong, kairong",tertaksir
1785,ese,biji
1786,"esod, ngesod",menggeser sedikit sedikit sambil duduk (karena lumpuh)
1787,"estu, estuning, pangestu","benar, sungguh, berkah, doa, selamat, sehat"
1788,etang,hitung
1789,eucreug,benar
1791,"eugeu, aga-eugeu",berhenti-henti waktu membaca atau waktu berbicara
1792,"euleugeug, eueuleugeugan",menggerak-gerakan leher karena ada makanan dsb yg sukar ditelan di kerongkongan
1793,"euleum, euleum-euleum","tidak ragu-ragu, tidak malu-malu, blak-blakan"
1794,"eulis, euis","panggilan kpd anak perawan, kpd anak perempuan umumnya"
1795,eumeul-eumeul,masih agak basah
1796,eunteung,kaca
1797,eunteup,hinggap
1798,eunyeuh,roboh
1799,eupan,umpan
1800,eurad,jerat
1801,eureun,berhenti sebentar
1802,eureup-eureup,gangguan di pernapasan sewaktu tidur
1803,eureut,kerat
1804,eusleum,agak gila
1805,eutik,kecil
1806,euweuh,tidak ada
1807,euyeub,banyak utk dipilih
1808,gaaleun,telah dingin dan keras
1809,gaang,anjing tanah
1810,gaber,bergelambir
1811,gableg,punya
1812,gabug,hampa
1813,"gacel, ngagacel","memegang-megang dan mengusap-ngusap serta menggosok supaya mengkilap (benda keras spt buah kenan, buah kemiri, dsb)"
1814,gadabah,melanggar sesuati yang dianggap suci
1815,gadag,inisiatip
1816,gadil,menanduk
1817,gado,dagu
1818,gaduh,punya
1819,gagabah,kurang hati hati
1820,gagalapakan,pinjam uang kesana kemari utk keperluan yang mendesak
1821,gagarubang,susah membawanya
1822,gahar,rasa makanan atau minuman yang menyegarkan
1823,gahel,rasa makanan atau minunan  kurang enak
1824,gahgal,dimakan begitu saja tanpa dimasak
1825,gajih bum,gaji yang dibayarkan kpd orang yang tidak bekelja
1826,gakgak,tertawa terbahak bahak
1827,galagar,belahan bambu yang panjang utk menjepit
1828,galapak,terbang dengan sayap memgenai barang di sekitarnya
1829,galar,kayu yang melintang antara dua tiang di kamar
1830,galayah,merebahkan atau membaringkan badan
1831,galendo,cirit minyak kelapa
1832,galentor,menciumi
1833,galenye,tingkah laku yang menarik perhatian pria
1834,galeong,maju sambil miring
1835,galeuh,membeli
1836,galeuh 2,bagian pohon kayu yang tedapat di tengah tengah
1837,galey,mengaduk
1838,galideur,menggeral gerakan kepala ke kanan dan kekiri
1839,galih,bendu
1840,galing,keriting
1841,galungan,berkelahi
1842,galur,bekas telapak kaki panjang
1843,gamah,terganggu
1844,gamblung,garung
1845,gambuhang,rakus
1846,gampang,mudah
1847,gamparan i,terompah kayu
1848,gamparan ii,panggilan kepada orang yang sangat dihormati
1849,gampil,mudah
1850,gamuleng,montok
1851,gancang,cepat
1852,gandeng,berisik
1853,gandes,cantik
1854,gandet,tonjolan
1855,gandoy,tergantung
1856,ganggayong,ditunda tunda
1857,ganggong,lebat
1858,gantar,galah
1859,gantel,liontin
1860,ganyah,lembek
1861,gapay,meraba raba
1862,gapuy,menyentuh tanah
1863,garadag giridig,berjalan cepat mundar mandir
1864,garah,rusak
1865,garanggan,selalu merasa lapar
1866,garapyak,terbukata dan baik tegur sapanya
1867,garawang,segala dimakan
1868,gareuwah,ribut
1869,garewol,asal jadi
1870,garidus,dijual murah
1871,garihal,kasar
1872,garing,kering
1873,garit,jalur tanah yang akan ditanami
1874,garo,garuk
1875,garogol,kandang
1876,garung,tidak digarap
1877,garwa,istri
1878,gasah,menggosok- gosok
1879,gasil,cepat
1880,gasruk,bergesek
1881,gateng,menyala
1882,gawar,meminang
1883,gawil,tergantung
1884,gawing,tergantung
1885,gawir,tebing
1886,"gayem, ngagayem, digayem","memamah, dltelan dan dimuntahkan, dipikirkan matang-matang, dipertimbangkan baik buruknya atau untung ruginya"
1887,"gayer, ngagayer",hujan terus-terusan
1888,"gayot, ngagayot",tergantung tapi terkulai (barang yg agak besar)
1889,"gebah, ngagebah","mengagetkan, menggebah"
1890,"gebeg, ngagebeg","terperanjat (kaget), memandikan sambil dibersihkan dakinya"
1891,"geber, ngageber, gegeber","bergetar tapi agak keras, mengipasi (badan, api), telingan"
1892,"gebes, gegebes",menggeleng-gelengkan kepala dan menggerak-gerakkan tangan sbg pernyataan menolak
1893,gebis,jatuh
1894,"geblag, ngageblag","terbuka sama sekali (pintu, dsb)"
1895,gebog,pohon pisang tangkai
1896,"gebos, ngagebos",menggebos
1897,"geboy, ngageboy","herenang maju perlahan-lahan (ikan besar), menggerakkan badan spt ular melata"
1898,gebreg,menggigil
1899,gebret,besar sekali
1900,gebyag,tampak di mana-mana orang mengerjakan sesuatu yang sama
1901,"gebyar, ngagebyar, ngagebray",menge1uarkan cahaya (sinar) yg terrang-benderang
1902,gebyog,pagar dari papan
1903,geceg,senang sambil di pegang-pegangnya
1904,"gedag, ngagedag","menyala besar (api lampu, api pd kebakaran)"
1905,gede hate,besar hate
1906,gedeg,pagar yang terbuat dari bambu
1907,"geder, ngageder","gemuruh, hiruk pikuk"
1908,"gedig, ngagedig",berjalan semangat dan cepat
1909,gedog,tetap pendirian
1910,"gedur, ngagedur",menyala besar (api unggun dsb)
1911,"gegel, ngegel",mengigit
1912,gegeleng,sisa nasi yang menempel pd dulang
1913,gegem,teguh memegang
1914,gegerelengan,berguling-guling
1915,gegetuk,sampe
1916,geheng,hangus sekali
1917,"gehger, gehgeran","gempar, nama sejenis kacang-kacangan, latah"
1918,"geing, ngageingken","bangun, membangunkan"
1919,gejed,susah melangkah
1920,gejeh,berpakaian rapih
1921,gejilig,"kata utkberangkat, mangkat"
1922,"gejlog, ngagejlog","menjadi rendah (tanah), berkurang banyak (penghasilan)"
1923,gejos,menusuk
1924,"gejret, ngagejret",kata utk barang yg jatuh (ragrag)
1925,"gelang, ngagelang",memutar-mutar sesuatu di antara dua telapak tangan
1926,gelap,halilintar
1927,geledegan,belantara
2024,geleh,jijik
1928,gelehe,membaringkan
1929,gelek,berdesak desakan
1930,gelemeng,mengelemeng
1931,gelendut,bercerita
1932,geleng,tergilas
1933,gelenye,tingkah laku yg menarik hati pria
1935,"geleyu, ngagelenyu","selingan kecapi suling ketika sinden istirahat sebcntar (mengambil napas) antara dua bait atau dua baris, tersenyum manis sekali"
1936,gelis,cantik
1937,gelo,gila
1938,gelogedeg,kata utk benda yang timbulnya secara luar biasa: beledug bom bitu
1939,gembeyek,gemuk
1940,gembreng,berkain panjang hampirmenentuh tanah
1941,gemet,jelas
1942,gemi,hemat
1943,"gemol, ngagemol",terus-terusan menyusui (bayi)
1944,"gempel, ngagempel",menuai padi tidak dng tangkainya
1945,gemplek,sangat lebat
1946,gempor,lumpuh
1947,genah,senang sekali
1948,"genclang, ngagenclang","jernih sekali (air, barang yg bersih), terang (lampu)"
1949,"gendang, ngagendang",buncit mengkilap atau kemerah-merahan (bisul yg akan pecah dsb)
1950,gendek,melekat
1951,genek,agak biru pada daging
1952,genep,enam
1953,genggem,di genggem
1954,genggerong,tenggorokan
1955,genjlong,goncang
1956,genjur,lembek
1957,"gentak, ngagentak","tiba-tiba, segera menjadi"
1958,gentelkeak,tidak mau jauh dari ibu
1959,gentos,ganti
1960,"gentra, ngagentraan","suara (orang), memanggil"
1961,gentreng,sukata bertengkar
1962,genyah,cepat besar
1963,"geol, ngageol",menggerakkan pantat ke kanan dan ke kiri
1964,gepeng,pipih
1965,"gepor, ngagepor",duduk (tanpa tikar dsb) di lantai
1966,gerah,gembira
1967,"gere, ngagere",mengorek dan memutar sesuatu utk membersihkan lubang
1968,gerecek,terbuka
1969,"geregel, ngagaregel","memotong tidak sekali gus putus, terasa saat lewatnya di kerongkongan"
1970,"gerejud, ngagerejud",menipu
1971,"gereleng, ngagereleng",menggelinding; bergling-guling
1972,"geremet, ngageremet","memikirkan rabasla atau masalah yg belum mengerti, masih ada rasa penasaran, belum puas sanla sekali"
1973,gerentes,berita yang masih di bisikan
1974,"gerenyih, ngagerenyih",meminta atau menuntut terus selama permintaan atau tuntutannya belum dikabulkan
1975,geret,garis utk tanda
1976,"geret, ngageret, digeret","garis utk tanda, tanda batas, dibatasi (beianja, pengeluaran uang, dsb)"
1977,"gerewek, ngagerewek","berteriak, menjerit (perempuan)"
1978,gereyek,banyak
1979,"gereyem, ngagereyem","berkata-kata (berbicara) perlahan-lahan, tdk jelas kedengarannya"
1980,"gerih, ngagerihan","mengisl agar
garam meresap (ikan mas, gurame, dsb), asa digerihan, disakiti hati"
1981,"gero, ngagero","mengeluarkan suara keras karena kaget atau ada bahaya, berteriak"
1982,geroh kageroh,terurus
1983,geruh,ribut
1984,"gerus, ngagerus",melumatkan cabai dsb
1985,"gesrek, pagesrek",bergesekan
1986,getas,mudah patah
1987,geten,memperlihatkan rasa sayang
1988,"geter, ngageter",gemetar
1989,getih,darah
1990,getol,rajin
1991,"geubra, ngageubra","tidur nyenyak, tidur lelap"
1992,geueuman,menimbulkan rasa takut
1993,"geuning, geningan",kata untuk mengeraskan dlm menunjukkan
1994,geura,cepat
1995,geus,sudah
1996,geus meujit,sudah mengerti betul-betul
1997,geuwat,cepat
1998,"geye, pageye-geye","duduk atau berdiri yg sangat berdekatan (orang),rapat sekali sehingga atap-atapnya beradu (rumah)"
1999,"geyer, ngageyer, digeyer","terus-terusan hujan besar (dua atau tiga hud), diberi banyak dan terus-menerus "
2000,"gibeg, ngagibeg","menggerakkan badan bagian atas ke samping dgn cepat, maju sambil menggerakkan badan ke samping (ikan besar dalam air)"
2001,"gicel, ngagicel",geol
2002,"gideug, ngagideug",menggeng-gelengkan kepala (pernyataan menolak)
2003,gigih,nasi setengah matang
2004,gigir,di samping
2005,gigis,takut
2006,gikgik,tertawa yang di tahan
2007,"gilek, ngagilek",bergerak sedikit ke samping (kepala)
2008,"giler, gular-giler",bergerak sedikit ke kanan atau ke kiri (mata)
2009,gilig,tetap hati
2010,"gilincing, ngagilincing","tidak membawa apa-apa, sudah tidak punya sesuatu pun"
2011,gimbung-ngagimbung,berkumpul berdsak desakan
2012,gimir,khawatir
2013,gindi pikir belang bayah,berhati jahat
2014,ginding,berpakaian bagus
2015,ginggiapen,rasa takut
2016,"gingsir, ngagigsirkeun","ubah, menjual"
2017,giras,liar
2018,giridig,sering kedatangan atau kelewatan
2019,"gisik, ngagisik, gigisik",menggosok-gosok pelupuk mata
2020,giung,terlalu manis
2021,"giwar, ngagiwar",menyimpang sedikit dr tempat yg dituju (anak panah)
2022,"giwing, ngagiwing",menjinjing sesuatu sambil diayun-ayun (benda kecil)
2023,giyet,berjalan sambil menggerak-gerakan pantat
2025,"goak, ngagoak",menjerit mau menangis dsb
2026,gobrah,terlalu besar
2027,goco,menekan dengan ibu jari tengah
2028,godeg,menggerakan kepala
2029,godos,sejajar
2030,"goeng, ngagoeng","berputar, berpusing"
2031,gohgoy,batuk
2032,"golak, ngagolak",mendidih
2033,"golang, ngagolang",berputar
2034,"goleah, ngagoleah",berbaring perlahan-lahan
2035,"goledag, ngagoledag",berbaring tanpa bantal
2036,golenceng,terguling
2037,"golepak, ngagolepak, tinggolepak","jatuh telentang, berjatuhan"
2038,"goler, ngagoler","berbaring dgn tidak bergerak-gerak dan tanpa bantal di atas tanah dsb, berada atau terletak di atas tempat yg rata (barang) tergeletak"
2039,"goletak, ngagoletak","bergeletakan (orang, benda)"
2040,golodog,tangga rumah
2041,golokgok,kata utk menuangkan airdri kendi
2042,"golontor, ngagolontor",mengalir besar (air dr pancuran)
2043,goloyoh,berbaring berlahan-lahan
2044,"gomeng, digomeng-gomeng","diurus, diganggu"
2045,gomplok,lebat dan banyak
2046,"gonjak, ngagonjak","berkelakar, bersenda gurau"
