469,baliwet,"membikin pusing, susah mengikutinya, berbelit-belit (pembicaraan)"
470,balong,empang
471,"balongkeng, ba alongkengan ",kata utk muntah (muntah-muntah)
472,baluas,rasa kaget yg timbul karena teringat pd pengalaman yg menakutkan
473,balukar,akibat
474,balungbang,selokan atau parit yg dajam dan lebar tempat mengalirnya air hujan
475,baluweng,sangat bingung
476,"bancang, ngabancang","mengurangi, mengambil sebagian"
477,bancunur,"benjut, benjol di kepala karena terbentur atau kena benda keras"
478,banda,"harta benda, kekayaan, borgol, belenggu"
479,"bandaleut, ngabandaleut",beriring-iringan (orang banyak)
480,"bandang, ngabandang",memboyong
481,bandrangan,sejenis tumbak
482,bandring,"alat utk melemparkan batu pd zaman dahulu, ketapel"
483,"bandul, babandul","pemberat yg digantungkan, pemberat pd slinger atw rantai jam (buaian lonceng)"
484,bane,"karena, sebab"
485,bangbaluh,"yg memberatkan, pemberat"
486,bangban,sejenis tumbuh-tumbuhan hutan
487,bangbang,"bentuk badan laki-laki yg tegap dan baik dilihatnya, perubahan dari kata bambang (sebutan utk satria dlm cerita wayang)"
488,bangbara,"kumbang sejenis tawon besar, warnanya hitam, sukata membuat lubang pd kayu-kayu rumah"
489,bangbrat,"kabur, melarikal diri"
490,"bangbung, bangbung canar, bangbung ranggaek","kumbang, kurnbang yg merusak umbut kelapa dan warnanya kehitam-hitaman, kumbang kelapa, warnanya hitam dan bertanduk"
491,bangir,"bentuk hidung yg dianggap bagus, mancung"
492,bangkala,"semasa, waktu, pada"
493,bangkanang,anak banteng
494,bangkar,"dikatakan pd binatang yg mati tidak keburu disembelih, dagingnya tidak dapat dimakan (haram)"
495,bangkarak,kertas bekas yg ada tulisannya tapi sudah tidak terpakai lagi
496,bangkawarah,kurang ajar
497,bangke,"bangkai, mayat"
498,bangkelung,tangkai sirih
499,bangkerut,"cemberut, bermukata masam (karena marah atau jengkei)"
500,bangket,nama kue kering
501,bangkeut,kata pengeras utk kata "ke mari"
502,bangkong,"kodok, katak berwarna hijau"
503,bangkrung,melengkung ke atas (spt tanduk kerbau atau pikulan tu kajlg ikan)
504,bangkuang,bengkuang
505,banglus,lulus banglus selamat tiada kurang suatu apa
506,bangor,"nakal, bandel, menjengkelkan"
507,bangreung,tidak tenteram karena terganggu oleh suatu hal
508,bangsal,"gabah, aula, ruangan"
509,bangsing,seruling yg ditiup dr samping
510,bangun,"bentuk, seperti"
511,bangus,"moncong, mulut (utk binatang)"
512,baning,"bawaning oleh karena, oleh sebab itu, saking"
513,banjar,barang atau pekarangan
514,banjel,ngabanjel membantu ala kadarnya
515,"banjur, ngabanjur","siram, menyiram dgn air yg banyak hingga basah kuyup"
516,"bantar, babantar",bagian sungai yg dangkal dan lebar
517,bantat,"keras di dalam (mis kue, opak, singkong bakar, dsb)"
518,banter,khusyuk
519,bantongor,"nakal sekali, bandel"
520,"bantrak-bantrakeun, lain bantrak-bantrakeun","bukan lawannya, bukan tandingnya, tidak gampang, sukar sukar utk dilalui"
521,bantun,"ambil, dikurangi, diambil"
522,bantut,tidak sampai tuntas atau selesai karena ada gangguan
523,banusan,mayat
524,banyol,"humor, melucu dgn kata-kata"
525,bao,"cicit, keturunan yg ke-4"
526,baok,bulu pd kemaluan
527,baong,buta
528,barabat,utk bercerita dgn panjang lebar dan lancar
529,barabay,"utk sinar yg panjang (mis: sinar meteor, benda langit yg jatuh dr angkasa)"
530,barabe,berabe
531,baragajul,bergajul
532,barah,"mencari kesuhtan, kesukaran"
533,barahan,dermawan
534,baraja,"perkakas, senjata"
535,baraja musti,kesaktian gatotkaca
536,barakatak,utk tertawa terbahak-bahak
537,barakbak,utk penglihatan
538,baralak,daun kelapa yg sudah kering
539,baramaen,"mengemis, minta-minta"
540,"baran, panas baran","mudah tersinggung, cepat marah"
541,"barana, raja barana, dunya barana","harta kekayaan (uang, emas, intan, dan barang-barang yg berharga)"
542,baranahan,"berkembang biak, banyak keturunannya"
543,baranang,"menunjukkan banyak bintang, banyak lampu yg terang-benderang"
544,barandal,sekelompok orang-orang jahat
545,barang kolontong,rupa-rupa barang kerpluan rumah tangga
546,barangasan,"mudah marah, cepat naik pitam"
547,barangbang,daun kelapa yg sudah kering
548,"barangsang, kabarangsang","merasa panas hati, hangus karena terlalu besar apinya"
549,"baranyay, burinyay","kata utk sinar yg datang secara tiba-tiba,"
550,baraya,"saudara, famili, kerabat"
551,barebedan,bermacam-macam rintangan
552,bared,"lukata tergores (karena kena duri, kayu, jatuh di jalan, dsb"
553,barempug,"berunding, bemusyawarah"
554,bareno,pohon kayu
555,barentis,"beruntus, bintik-bintik pd kulit"
556,barep pangrarep,"sulung, yg tercantik, terpandai menari (ronggeng)"
557,barera,"alat tenun utk merapatkan benang, alat utk merajut jala, lambit"
558,barera,"alat tenun utk merapatkan benang, alat utk merajut jala"
559,"barerang, kabarerang",ikut terkena caci maki atau dimarahi padahal tdk bersalah
560,"barerang, kabarerang","ikut terkena caci maki, dimarahi padahal tidak bersalah"
561,bareto,"dulu, dahulu, masa yang telah lampau, masa yang telah silam"
562,bareubeu,"warna buah-buahan yang hampir matang (mis jambu, rambutan, dsb), mukanya yang merah karena terserang influensa"
563,"bareuh, babareuhan","bengkak,  busung lapar"
564,bareuheudeun,"serba salah, salah tingkah karena tiba-tiba pikirannya terganggu"
565,bargas,perahu bermotor
566,bari,"sambil, basi (nasi, gulai, dsb), tidak baru, tidak hangat, tidak aktuil (berita)"
567,baribin,"gaduh, berisik, ribut"
568,barieukeun,bingung (karena terlalu byk pilihan yg hampir seemua cocok dihati)
569,"barik, burak-barik",rusak dan berantakan
570,"baring, baring supagi","nanti, esok lusa, masa yg akan datang"
571,baringsang,"gerah, tdk enak perasaan karena udarapanas"
572,barinyan,rasa tak sedap karena dua rasa yg bertentangan menjadi satu (asin dan manis)
573,barlen,"logam putih (nekel), lagu gamelan"
574,"barogod, ngaborogod","belenggu, membelenggu"
575,barong,"sewaktu,bersamaan, bersama-sama"
576,"barubah, ngabarubahkeun",menyusahkan
577,barubutan,rongsokan jala
578,barucut,kulit mukata atau kulit buah-buahan yg tdk rata dan benjol-benjol karena penyakit
579,baruk,"kata utk menunjukkan rasa heran, masa iya"
580,"barung, dibarungi","menendang bola bersama-sama dgn lawan, dibarengi"
581,barungbung,"selongsong pd kitiran atau baling-baling, yang tercantik dan terpandai menari (ronggeng), kotakan pangbarep petakan sawah yang dekat kpd sumber air"
582,baruntak,"acak-acakan, berantakan, lambit, dsb"
583,baruten,"pusing, rungsing (orang yg baru bangun tidur karena terganggu)"
584,basa,bahasa
585,basa cohag,"bahasa yang dipergunakan utk binatang, ketikata orang yang berbicara itu sedang sangat marah"
586,basa hirup,bahasa sehari-hari
587,basa lancara,bahasa bebas (bahasa percakapan sehari-hari)
588,basa lemes,bahasa halus
589,basa lisan,bahasa lisan
590,basa loma,"bahasa wajar, bahasa kasar, salah tingkah karena pikirannya tibatiba terganggu"
591,basa paeh,"bahasa mati, bahasa yang sudah tidak dipakai lagi"
592,basa ugeran,"bahasa terikat, puisi"
593,basajan,bersahaja
594,basana,"ceritanya, katanya"
595,basangkal,"bandel, membangkang thd orang tua"
596,baseuh,"basah, berair"
597,basi,"piring besar, tempat nasi atau sayur"
598,basilat,"licik, tidak enak perasaan karena udara panas"
599,basisir,"pesisir, pantai"
600,baskara,matahari
601,basuki,selamat
602,"batan, tibatan",daripada
603,batang,"tambak, pematang, pemburu yang bersenjatakan tombak"
604,batara,"gelar para dewa, keturunan dewa"
605,"batek, babatek, batekan, matek","tarik, mencabut, menghunus pedang, golok, bertumbuh lebih tinggi dan besar (anak kecil)"
606,bati,"laba, keuntungan yang diperoleh dr berdagang"
607,bating,bakating
608,batok,tempurung
609,batok bulu eusi madu,orang jelek
610,batok kohok piring semple,"barang, perabotan yang tidak berharga, negara berantakan akibat perang"
611,batok ngisang,"sebuah alat dr tempurung gunanya utk menakut-nakuti lingsang,"
612,batur,"teman, kawan yg bersarna-sama dng kita (teman bermain), orang lain"
613,bau badot,bau kambing jantan
614,baung,ikan lele
615,baur,campur
616,"bawah, ngabawah","menjajah, memerintah, bawahan, negara, daerah orang yang diperintah: di bawah tangan, tanpa saksi resmi"
617,bay,kata utk tali-tali yang bergantung
618,"baya, bahya","bahaya, sederhana"
619,"bayabah, ngabayabah","berceceran (benda cair, air, darah, dsb)"
620,bayah,paru-paru
621,"bayak, ngabayak",banyak berserakan diatas tanah misal bunga atau buah-buahan
622,bayangkang,"banyak uratnya spt mangga wangi, mangga bacang, dsb"
623,bayatak,berserakan
624,bayawak,biawak
625,bayem,bayam
626,bayeungyang,"gerak, perasaan tidak enak karena ada sesuatu yg mengkhawatirkan"
627,bayong,anak ikan gabus
628,bayongbong,kerangkata likar
629,bayu,angin
630,bayuhyuh,gemuk tetapi pantas
631,beak,"habis, tak bersisa"
632,bear,pera
633,beas,beras
634,beat,dibeat disumpah
635,bebed,ikatan yang besar
636,bebegalan,permainan anak-anak
637,bebegig,orang?rangan
638,bebek,remuk
639,bebekis,memencak-mencak (menelak dgn gerakan tangan sambil marah)
640,bebel,kemaluan laki?aki
641,bebelakeun,penyakit pd telapak kaki
642,bebeletokan,kantung udara pd ikan
643,bebeluk,hama ulat yang sukata melubangi batang padi
644,"bebencah, ngabencah","lacur, mata keranjang"
645,bebence,burung puyuh jantan
646,bebene,"pacar, tunangan"
647,bebeng,tidak ada pinggangnya
648,"bebengkang, ngabebengkang","telentang bukan di tempat tidur (yg kecapaian, yg meninggal dsb):"
649,bebengkung,kain panjang (biasanya warna merah) pengikat perut orang yang baru melahirkan)
650,bebengok,mukata (orang)
651,bebenjo,"mengalihkan pikiran, perhatian anak agar menjadi senang"
652,bebenjon,"main-main, tidak sungguh-sungguh"
653,bebeong,baung
654,beber layar tarik jangkar,berlayar
655,"beber, dibeber","bagian sungai yg tidak mengalir, karena bermuara ke tempat yg agak tinggi, diperban (kain pembalut)"
656,"beber, meber","beber, buka (gulungan, layar, dsb), membuka (yg asalnya tergulung)"
657,"beberah, ngabeberah",menghibur utk menghilangkan rasa susah atau sedih
658,beberenjen,senang berdan dan bersolek (orang yang sudah tua)
659,beberetean,tumbuh-tumbuhan
660,beberut,kodok yang senantiasa berbunyi setelah hujan berhenti pd malam hari
661,bebes,"mencari ke sana ke mari, melewati"
662,bebesaran,murbai
663,bebetek,"dekorasi panggung, pekarangan yang sedang mengadakan pesta"
664,becek,cacad sedikit
665,"becir, ngabecir",lari (biasanya karena takut)
666,becis (tiis becis),sangat dingin
667,becus,dapat
668,bedah,bobol
669,bedang,bandel
670,bedas,besar tenaga
671,bedegel,ngabedegel
672,bedegong,bedang
673,bedo,batal
674,bedog,golok
675,bedong,ngabedong
676,bedor,ujung anak panah
677,bedug,beduk
678,bedul,babi hutan
679,begal,rampok
680,begalan pati,berkelahi memperebutkan nyawa
681,begang,kurus
682,"begbreg, ngabegbreg",bertumpuk-tumpuk (kayu bakar)
683,begeng,sangat kurus
684,begeng,sangat kurus
685,beger,mulai timbul rasa birahi
686,begog,kera tua
687,begu,"babi hutan, bagong"
688,begug,"dapat, bisa"
689,begung,aga bungkuk dan kurus
690,beh,utk menemukan
691,beieng,"mengembung besar karena busung japar, hamil tua"
692,beja,"berita, kabar"
693,"bejer, dibejer-beaskeun",diterangkan sampai jelas betul
694,beka,ikan basah yang telah diberi garam dicampur dgn nasi kering sedikit
695,"bekas, ngabekaskeun","membunyikan senjata api, melepaskan tembakan"
696,bekeh,terbukata sedikit kulitnya (mis salak)
697,bekel,"bekal (uang, makanan, dsb)"
698,"bekem, ngabekem","menutup mulut orang lain agar tidak dapat berbicara, melarang mengeluarkan pendapat seeara bebas"
699,beken,"terkenal, termasyhur"
700,beker,sebutan burung rawa
701,"bekik, ngabekik",berjalan sambil menunduk pd jalan yg mendaki
702,"bekok, ngabekok",mengentuti orang lain
703,"bekuk, ngabekuk","mengekang kuda, membekuk, menangkap orang"
704,"belebes, bebes",terperosok
705,belecen,telanjang bulat dgn tiba-tiba
706,belecet,melarikan diri
707,beledag,utk suara senjata api
708,"beledig, ngabeledig",mengejar terus
709,beledug,kata utk benda yang meledak keras
710,beleger,masih utuh
711,belegug,tidak tahu sopan santun
712,belejag,kuat
713,belejog,kabelejog
714,belek,ngabelek
715,beleke,susah sekali
716,belekek,kulit mentimun yang sudah tua (bijinya sudah dikeluarkan utk bibit)
717,"belekesek, dibelekesekkeun","dipakai terus-menerus (pakaian),  dipekerjakan hampir tak ada istirahatnya (orang)"
718,beleketepe,daun kelapa yang dianyam dibentuk keranjang
719,belekok,nama sejenis burung rawa
720,belekuk,kata utk kaki masuk lumpur: ana - teh nu leumpang nyorang leutak yang berjalan itu tiba-tiba kakinya masuk ke lumpur
721,belel,"yang sudah hampir habis warna aslinya karena sering dicuci, dijemur (pakaian)"
722,belendok,karat tembakau yang melekat pd pipa
723,belengeh,sedikit terbuka
724,belengong,dungu
725,belengur,cukup belengur
726,belenong,bentuk kubah
727,belentuk,katak besar yang dapat mengembungkan perutnya
728,belenyeh,"kata utk tersenyum simpul, mesem"
729,belesat,melesat
730,belesok,ngabelesok
731,belesur,belesat
732,belet,bodoh
733,beletek,"kpd benda tipis yang pecah, retak"
734,beletok,bunyi benda yang patah
735,beletuk,kata utk suara yang meletus (bitu) peletuk balon teh bitu meletuslah balon itu
736,belewek,kata utk memasukkan sesuatu ke dalam mulut
737,belewer,kata utk melempar (beledog)
738,belewuk,"kotor oleh debu, karena bencut jarang mandi"
739,belik,belikan
740,beling,beling
741,belo,anak kuda
742,belok,becek
743,belong,mesin tempat menggoreng teh di pabrik
744,belot,"lebih jauh karena berbelok, berbelok-belok"
745,beloy,"loyo, lemah (orang), lembek, tidak keras (gula merah)"
746,beluk,cara menyanyi yang lebih sering mengutamakan keras dan panjangnya suara
747,bencah,"belah, pecah"
748,bencar,pecah berantakan
749,benclang-benclung,"berbicara ngawur spt anak kecil, spt orang gila"
750,bencoy,"buah mentega: isinya merah, barang yang berbentuk kubah"
751,bencut,benjol
752,bende,"gong kecil gunanya utk memberi tanda, isyarat"
753,bendeleh,ngabendeleh
754,bendeng,"bermusuhan tidak saling bertanya sebab sama-sama mempunyai rasa tidak suka, saling membenci"
755,bendil,"bentol-bentol, bintik-bintik pada badan, susah belajar, kabelet ingin buang air besar, ditahan"
756,bendu,marah
757,bendul,ngabendul
758,bener,benar
759,beng,berangkat atau pergi : beng kata ditu
760,bengang,penyakit kotor
761,bengbar,"dibengbarkeun dibanting ke kiri, ke kanan"
762,bengbat,kabengbat tergoda
763,bengbreng,ngabrengbreng
764,bengeh,terbukata sedikit
765,bengep,mukata sembam karena ditinju atau disengat tawon dsb
766,"benggul, ngabenggul",bendul
767,bengkah,retak
768,"bengkang, ngabengkang",terlentang
769,bengkeng,mudah terserang penyakit
770,bengker,pengikat sesuatu yang disambung (besi)
771,bengkong,dukun sunat
772,bengo,erot
773,bengras,terang benderang
774,bengsal,useup bengsal
775,benguk,bengkung spt paruh burung betet
776,"benjol, bisul","berbenjol, berbisul, ada benjol (bisul)nya"
777,benjut,"benjut, benjol"
778,bentang,bintang
779,bentar,dibentar gelap
780,benten,"beda, tdk sama"
781,bentes,jelas
782,bentik,"bentik (agak melengkung, terbang dianggap bagus, mis jari"
783,bentol,bintit
784,benum,dibenum diangkat menjadi pegawai negeri
785,ber,kata utk hiber (terbang)
786,bera,dikeringkan atau dibiarkan tidak digarap (tanah
787,berag,gembira
788,bere,beri
789,berebes,rembes
790,berebet,kata utk lumpat (lari)
791,beredeg,kaberedeg
792,beredel,berderet ke bawah
793,"bereg, ngabereg","bersama-sama menyerang lawan, mis pd sepak bola"
794,beregegeh,sok gagah
795,berego,cadar
796,berek,dapat
797,"berele, ngaberele",mengembik suara kambing
798,berelong,belang-belang dengan banyak warna hitamnya
799,berengbeng,kata utk lumpat (lari)
800,berengkes,membawa bermacam-macam barang khususnya makanan dengan cara sembunyi-sembunyi
801,berengseng,matang terpaksa karena terlalu besar apinya
802,berenuk,tempat pakaian yang terbuat dari kain dan memakai ikatan sebagai penutupnya
803,beres,beres
804,beresel,"kata utk barang lembek, kecil yang keluar secara di pijit"
805,beresin,bersin
806,beret,asli
807,berewit,sering sakit
808,bereyek,kata utk berkumpul (berebutan) secara mendadak
809,berik,kejar
810,berod,ikan belut
811,berod,lebih dr keriput (kulit)
812,"berok, diberok","disimpan dalam air yg bersih (ikan-ikan kecil sebelum dimasukkan ke dim kolam), ditahan dlm penjara"
813,berseka,mementingkan kebersihan dan kesehatan tubuh dan rumah tangga
814,berungkak,meluap
815,besek,kabesekan
816,besem,agak basah
817,beser,beser
818,beset,dibesot
819,"besot, dibesot","dikuliti (binatang yg sudah disembelih diambil kulitnya), "
820,"besrat, bengsrat ","janda tapi masih perawan, sudah menikah namun belum melakukan hubungan biologis"
821,bet,kata utk potong (patah)
822,betah,kersan
823,"betah, dibetahkeun",sedang mujur
824,bete,"belah sedikit, robek sedikit kulitnya sehingga terlihat isinya"
825,"betek, bebetek","pakaian butut yg sudah dipakai lap penyeka barang yg kotor, orang yg suka disuruh mengerjakan pekerjaan yg kotor-kotor"
826,betok,nama sejenis ikan rawa
827,betot,tarik
828,"betrak, ngabetrak",kena sinar mata hari pd waktu panas terik
829,"betrik, ngabetrik","menjepret, menjepret dgn bambu yg dilengkungkan"
830,betus,meletus
831,beubeung,usai
832,beubeur,setagen
833,beubeureuh,pacar
834,"beubeut, ngabeubeutkeun",membantingkan dgn sekuat tenaga dgn maksud agar rusak
